doc.id,text,date,section.name,news.desk,material
1738,NA,5/29/2021,Opinion,OpEd,Op-Ed
1739,"Thomas Sullivan, 91, Dies;  Rooted Out Case-Fixing In Chicago’s Court System",5/29/2021,U.S.,Obits,Obituary (Obit)
1740,Veterans Who Bury Their Own,5/30/2021,Opinion,OpEd,Op-Ed
1741,Britain Speeds The Relocation Of Interpreters In Afghanistan,5/31/2021,World,Foreign,News
1742,Return Mission Finds Ruins of Failed U.S. Policy,5/31/2021,World,Foreign,News
1743,NA,5/31/2021,Briefing,NYTNow,briefing
1744,NA,6/1/2021,Briefing,Foreign,briefing
1745,Were My Criticisms of Israel Fair?,6/2/2021,Opinion,OpEd,Op-Ed
1746,NA,6/2/2021,The Learning Network,Learning,News
1747,Morocco Sends Spanish Outpost a Migrant Influx,6/2/2021,World,Foreign,News
1748,NA,6/3/2021,World,Foreign,News
1749,‘Find Him and Kill Him’: A Pilot’s Desperate Escape From Kabul,6/3/2021,World,Foreign,News
1750,NA,6/3/2021,U.S.,NYTNow,News
1751,NA,6/3/2021,Briefing,NYTNow,briefing
1752,NA,6/3/2021,Well,Well,News
1753,NA,6/4/2021,Travel,Travel,News
1754,"Urban Climbing Calmed His PTSD, but May Land Him in Prison",6/4/2021,U.S.,National,News
1755,Afghan Exit  Forces C.I.A.  To Scramble,6/6/2021,U.S.,Washington,News
1756,"U.S. Says ‘We’re Back,’ but Europe Still Recalls Trauma of Trump Years",6/6/2021,World,Foreign,News
1757,NA,6/6/2021,Briefing,NYTNow,briefing
1758,NA,6/6/2021,Briefing,NYTNow,briefing
1759,To Season: A Beneficial Saffron In More Ways Than One,6/7/2021,Food,Dining,News
1760,Supreme Court Will Not Hear Case on Military Draft,6/7/2021,U.S.,Washington,News
1761,NA,6/7/2021,Briefing,NYTNow,briefing
1762,NA,6/7/2021,Briefing,Foreign,briefing
1763,NA,6/9/2021,U.S.,,Video
1764,Afghan Attack Kills 10  From Land Mine Charity,6/9/2021,World,Foreign,News
1765,Pentagon Eyes  Future Strikes  At the Taliban,6/9/2021,U.S.,Washington,News
1766,NA,6/9/2021,Health,Science,News
1767,NA,6/9/2021,Briefing,NYTNow,briefing
1768,"Power of the Press, in the Balance",6/9/2021,U.S.,SpecialSections,News
1769,"Classified, Until It’s Not",6/9/2021,U.S.,Washington,News
1770,Public Lies and Secret Truths,6/9/2021,U.S.,Washington,News
1771,U.S. Visas Can Be a Life-or-Death Matter for Afghan Interpreters,6/10/2021,World,Foreign,News
1772,NA,6/10/2021,World,Foreign,News
1773,NA,6/10/2021,Briefing,NYTNow,briefing
1774,Diversity Push Inside Military Spurs Backlash,6/10/2021,U.S.,Washington,News
1775,NA,6/10/2021,Briefing,NYTNow,briefing
1776,NA,6/10/2021,Briefing,Foreign,briefing
1777,Omar Comments Spur Democratic Infighting On Human Atrocities,6/10/2021,U.S.,Washington,News
1778,NA,6/10/2021,U.S.,NYTNow,News
1779,"Secrets That  Were No Secret, Lessons That Weren’t Learned",6/11/2021,Opinion,OpEd,Op-Ed
1780,NA,6/11/2021,U.S.,,Video
1781,NA,6/11/2021,Briefing,Foreign,briefing
1782,One Way Forward on Iran,6/12/2021,Opinion,Editorial,Editorial
1783,NA,6/13/2021,Opinion,OpEd,Op-Ed
1784,"Facing a More Skeptical U.S., Erdogan Tempers His Defiant Tone",6/13/2021,World,Foreign,News
1785,When I Think of the Pentagon Papers,6/13/2021,Times Insider,Summary,News
1786,NA,6/14/2021,Opinion,OpEd,Op-Ed
1787,NA,6/14/2021,World,Foreign,News
1788,What if the Military Starts to Doubt Our Elections?,6/14/2021,Opinion,OpEd,Op-Ed
1789,An Updated Tool for Tracking Gitmo,6/15/2021,Times Insider,Summary,News
1790,Pentagon Develops Proposal to Send Dozens of Troops Back to Somalia,6/15/2021,U.S.,Washington,News
1791,Ultimatum in Pakistan:  Vaccine or Cell Service,6/15/2021,World,Foreign,News
1792,Carter Reconsidered,6/15/2021,Books,BookReview,Review
1793,NA,6/15/2021,Food,Dining,News
1794,Body in the Woods,6/15/2021,Books,BookReview,Review
1795,NA,6/16/2021,Opinion,OpEd,Op-Ed
1796,A Crisis of Abuse Continues to Blight Women’s Sports,6/16/2021,Sports,Sports,News
1797,NA,6/16/2021,The Upshot,Upshot,News
1798,Presidents Joust Even as They Seek to Ease Relations,6/16/2021,World,Foreign,News
1799,"As U.S. Speeds Its Withdrawal,  Taliban Hit Elite Afghan Forces",6/17/2021,World,Foreign,News
1800,NA,6/17/2021,World,Foreign,News
1801,Congress Revisits President’s Powers To Authorize Use of Military Force,6/17/2021,U.S.,Washington,News
1802,How Amazon Treats Its Workers,6/17/2021,Opinion,Letters,Letter
1803,NA,6/17/2021,U.S.,NYTNow,News
1804,A Meeting of Cordial Words and Muted Tensions,6/17/2021,U.S.,Washington,News Analysis
1805,American Lawmakers Rush to Provide Visas for Afghans Who Assisted U.S. Forces,6/18/2021,U.S.,Washington,News
1806,NA,6/18/2021,The Learning Network,Learning,News
1807,2 Guantánamo Inmates Are Cleared for Transfer,6/18/2021,U.S.,Washington,News
1808,Afghan Pilots  Dread Absence  Of Contractors,6/19/2021,World,Washington,News
1809,The Strange Death of Liberal Russophobia,6/19/2021,Opinion,OpEd,Op-Ed
1810,The Bishops Betray a Faithful President,6/19/2021,Opinion,OpEd,Op-Ed
1811,Afghans Fail To Prevent  Key Captures  By Taliban,6/20/2021,World,Foreign,News
1812,NA,6/20/2021,Briefing,NYTNow,briefing
1813,NA,6/21/2021,Briefing,NYTNow,briefing
1814,NA,6/21/2021,Briefing,NYTNow,briefing
1815,"Iran Bets on Religion, Repression and Revolution",6/21/2021,Opinion,OpEd,Op-Ed
1816,NA,6/21/2021,Briefing,NYTNow,briefing
1817,"As Taliban Attack, Civilians Are Taking Up Arms",6/22/2021,World,Foreign,News
1818,Skillet-Fried Kebabs Stand Out in a Crowd,6/22/2021,Food,Dining,Review
1819,NA,6/22/2021,Briefing,NYTNow,briefing
1820,NA,6/22/2021,U.S.,Washington,News
1821,Corrections,6/22/2021,Corrections,Corrections,Correction
1822,Defense Secretary Backs Changes to Policies on Sex Assault,6/23/2021,U.S.,Washington,News
1823,"U.S. to Relocate Afghan Allies, Like Interpreters, While Special Visas Are Processed",6/24/2021,U.S.,Washington,News
1824,NA,6/24/2021,U.S.,,Video
1825,Diane Johnson,6/24/2021,Books,Books,News
1826,NA,6/24/2021,Arts,Culture,News
1827,NA,6/24/2021,Briefing,NYTNow,briefing
1828,"To Rattle Taliban in Helmand,  Afghans Rely on an Elite Unit",6/25/2021,World,Foreign,News
1829,NA,6/25/2021,U.S.,Washington,News
1830,NA,6/25/2021,Opinion,OpEd,Op-Ed
1831,NA,6/25/2021,U.S.,National,News
1832,NA,6/25/2021,Briefing,NYTNow,briefing
1833,He Saved 31 People at Sea. Then He Got a 142-Year Prison Sentence.,6/25/2021,World,Foreign,News
1834,NA,6/25/2021,Briefing,Foreign,briefing
1835,NA,6/25/2021,Briefing,NYTNow,briefing
1836,NA,6/25/2021,World,Podcasts,News
1837,NA,6/26/2021,U.S.,,Video
1838,"In Meeting With Afghan Leader, Biden Pledges Aid After U.S. Withdrawal",6/26/2021,U.S.,Washington,News
1839,"Eating, Drinking  And Placing Bets  As Camels Wrestle",6/28/2021,Travel,Travel,News
1840,U.S. Pushes Bill to Hasten  Visa Process  For Afghans,6/29/2021,U.S.,Washington,News
1841,U.S. General Warns of Civil War Gripping Afghanistan After Exit,6/29/2021,World,Foreign,News
1842,NA,6/29/2021,U.S.,Washington,News
1843,Last Stand in Exit Plan Is Kabul Airport Security,6/29/2021,U.S.,Washington,News
1844,NA,6/29/2021,Briefing,NYTNow,briefing
1845,NA,6/29/2021,Briefing,NYTNow,briefing
1846,"Donald H. Rumsfeld, Ex-Defense Secretary, Dies at 88",6/30/2021,U.S.,Obits,Obituary (Obit)
1847,NA,6/30/2021,Briefing,NYTNow,briefing
1848,NA,6/30/2021,Briefing,NYTNow,briefing
1849,NA,6/30/2021,Briefing,NYTNow,briefing
1850,‘China Has Risen.’ And It Is Hungry for Competition.,6/30/2021,Opinion,Editorial,Op-Ed
1851,NA,7/1/2021,World,Foreign,News
1852,"Pandemic Lockdowns Fueled Predators Worldwide, Especially Online, U.S. Says",7/1/2021,U.S.,Washington,News
1853,NA,7/1/2021,Business Day,Business,News
1854,NA,7/2/2021,U.S.,,Video
1855,"U.S. Departs Last Afghanistan Base, Effectively Ending 20 Years of War",7/2/2021,World,Foreign,News
1856,Achieving a U.S. Exit While Avoiding a Sense of Abandonment,7/2/2021,U.S.,Washington,News Analysis
1857,"In Kabul, High Tension and an Air of Unreality",7/2/2021,World,Foreign,News
1858,NA,7/2/2021,Briefing,NYTNow,briefing
1859,NA,7/2/2021,U.S.,Washington,News
1860,NA,7/2/2021,Opinion,OpEd,Op-Ed
1861,The Salvaged Relics of a Very Long War,7/3/2021,World,Foreign,News
1862,Quote of the Day,7/3/2021,Today’s Paper,Summary,Quote
1863,NA,7/3/2021,World,Express,News
1864,"With Subtle Changes, U.S. Softens Blow of Its Withdrawal From Afghanistan",7/4/2021,U.S.,Washington,News
1865,NA,7/4/2021,Briefing,NYTNow,briefing
1866,NA,7/4/2021,Briefing,NYTNow,briefing
1867,NA,7/5/2021,Briefing,NYTNow,briefing
1868,NA,7/5/2021,Briefing,NYTNow,briefing
1869,U.S. ‘Forever War’ Veterans Back Biden on Withdrawal,7/6/2021,U.S.,Washington,News
1870,"As Districts Fall, Taliban Focus on Governing",7/6/2021,World,Foreign,News
1871,NA,7/6/2021,Briefing,NYTNow,briefing
1872,NA,7/6/2021,Briefing,NYTNow,briefing
1873,Vietnamese Veterans See Echoes of 1975 in Afghanistan,7/7/2021,U.S.,National,News
1874,Taliban Keep Up March Into North Afghanistan And Release Prisoners,7/7/2021,World,Foreign,News
1875,NA,7/7/2021,Briefing,NYTNow,briefing
1876,NA,7/7/2021,Books,BookReview,News
1877,The Voice of China,7/7/2021,Magazine,Magazine,News
1878,Senator Describes Push to Stop Deportation of Veterans,7/7/2021,U.S.,Washington,News
1879,NA,7/7/2021,Briefing,NYTNow,briefing
1880,NA,7/8/2021,World,Foreign,News
1881,NA,7/8/2021,U.S.,,Video
1882,Biden Defends  Afghan Pullout  In Blunt Tones,7/8/2021,U.S.,Washington,News
1883,NA,7/8/2021,U.S.,Washington,News
1884,NA,7/8/2021,Podcasts,Podcasts,News
1885,NA,7/8/2021,Briefing,NYTNow,briefing
1886,NA,7/8/2021,Briefing,NYTNow,briefing
1887,Why $13 Billion in Aid Didn’t Erase Troubles,7/8/2021,World,Foreign,News
1888,NA,7/8/2021,World,Foreign,News
1889,Love and War in Afghanistan,7/9/2021,Opinion,Editorial,Op-Ed
1890,"Taliban Enter Kandahar, Second-Largest Afghan City",7/9/2021,World,Foreign,News
1891,"In Surprise Move, Chief Guantánamo Prosecutor Is Retiring Before 9/11 Trial",7/9/2021,U.S.,Washington,News
1892,NA,7/9/2021,Opinion,Letters,Letter
1893,NA,7/9/2021,Briefing,NYTNow,briefing
1894,NA,7/9/2021,The Learning Network,Learning,News
1895,A ‘Daily’ Follow-Up to a Tricky Topic,7/9/2021,Podcasts,Podcasts,News
1896,NA,7/9/2021,Briefing,NYTNow,briefing
1897,Corrections,7/9/2021,Corrections,Corrections,Correction
1898,U.S. Is Reluctant to Send Soldiers to Haiti Conflict,7/10/2021,U.S.,Washington,News
1899,Biden Cautions Putin to Control Cybercriminals,7/10/2021,U.S.,Washington,News
1900,Opulent Mansion in Canada Ignites Rage as Haiti Unravels,7/10/2021,World,Foreign,News
1901,NA,7/11/2021,Sports,Sports,News
1902,Institutional Weakness Compounds Predicament Of Haiti’s Power Struggle,7/11/2021,World,Foreign,News
1903,Haiti Arrests 3rd Man With U.S. Ties in Assassination,7/11/2021,World,Foreign,News
1904,NA,7/11/2021,Briefing,NYTNow,briefing
1905,"Lost in Rhetorical Weeds, Biden Struggles to Inspire",7/11/2021,U.S.,Washington,News
1906,Top U.S. General Leaves as Afghan Withdrawal Continues,7/12/2021,World,Foreign,News
1907,NA,7/12/2021,U.S.,,Video
1908,Echoes of Vietnam in Afghanistan,7/12/2021,Times Insider,Foreign,News
1909,U.S. Embassy Operations Proceed in Afghan Capital,7/12/2021,U.S.,Washington,News
1910,NA,7/12/2021,U.S.,Washington,News
1911,9/11 Museum Vexed by Cuts and Feuds,7/12/2021,Arts,Culture,News
1912,NA,7/12/2021,Briefing,NYTNow,briefing
1913,"Weighing Haiti Intervention, U.S. Faces an All-Too-Familiar Dilemma",7/13/2021,World,Foreign,News
1914,Quote of the Day,7/13/2021,Today’s Paper,Summary,Quote
1915,NA,7/13/2021,Briefing,NYTNow,briefing
1916,NA,7/14/2021,U.S.,,Video
1917,Evacuation of Afghan Allies Is Set to Begin As U.S. Withdrawal Enters Its Final Phases,7/14/2021,U.S.,Washington,News
1918,Afghan City Feels Taliban Tighten Vise,7/14/2021,World,Foreign,News
1919,NA,7/14/2021,Briefing,NYTNow,briefing
1920,Playwrights Horizons’ New Season,7/14/2021,Theater,Culture,News
1921,Selling the Culture Wars,7/14/2021,Magazine,Magazine,News
1922,China Is Wary Of U.S. Pullout In Afghanistan,7/15/2021,World,Foreign,News
1923,The American Identity Crisis,7/15/2021,Opinion,OpEd,Op-Ed
1924,NA,7/15/2021,Briefing,NYTNow,briefing
1925,Former Military Commander in Canada  Is Charged With Obstruction of Justice,7/15/2021,International Home,Foreign,News
1926,NA,7/15/2021,Style,Styles,News
1927,NA,7/15/2021,Briefing,NYTNow,briefing
1928,NA,7/15/2021,Briefing,NYTNow,briefing
1929,Pulitzer Prize-winning Photojournalist  From Reuters Is Killed in Afghanistan,7/16/2021,World,Foreign,News
1930,NA,7/16/2021,World,Foreign,News
1931,Pakistan Blast That Killed 13 Was a Terrorist Attack,7/16/2021,World,Foreign,News
1932,NA,7/16/2021,Briefing,Briefing,Interactive Feature
1933,NA,7/16/2021,U.S.,U.S.,Interactive Feature
1934,"Alien Invaders, Sharks and Mob Kingpins",7/16/2021,Movies,Culture,News
1935,NA,7/16/2021,The Learning Network,Learning,News
1936,NA,7/16/2021,Briefing,NYTNow,briefing
1937,NA,7/16/2021,Briefing,NYTNow,briefing
1938,"A Country Returns to Militias, and an Old, Chaotic Path",7/17/2021,World,Foreign,News
1939,NA,7/18/2021,Briefing,NYTNow,briefing
1940,Turkey Fumes While Accusing Greece of Setting Migrants Adrift at Sea,7/18/2021,World,Foreign,News
1941,"In Reversal, Military Lawyers Ask to Strike Out Material Obtained From Torture",7/18/2021,U.S.,Washington,News
1942,"After Decades, It’s Klain’s Turn As Chief of Staff",7/18/2021,U.S.,Washington,News
1943,Some Afghan Applicants For Visas to Be Brought To Virginia Army Base,7/19/2021,U.S.,Washington,News
1944,NA,7/19/2021,U.S.,,Video
1945,Biden Administration Sends Guantánamo Detainee to Morocco,7/19/2021,U.S.,Washington,News
1946,NA,7/20/2021,Opinion,OpEd,Op-Ed
1947,NA,7/20/2021,U.S.,Washington,News
1948,By Land and by Sea,7/20/2021,Books,BookReview,Review
1949,How Thomas Bach Keeps An Iron Grip on the Olympics,7/20/2021,Sports,Sports,News
1950,NA,7/21/2021,U.S.,,Video
1951,NA,7/21/2021,U.S.,Washington,News
1952,NA,7/21/2021,U.S.,Washington,News
1953,NA,7/21/2021,World,Foreign,News
1954,NA,7/21/2021,Briefing,NYTNow,briefing
1955,Veterans Feel Urgency to Aid Afghan Allies,7/22/2021,U.S.,Washington,News
1956,NA,7/22/2021,U.S.,Washington,News
1957,Canada’s Veterans Assist  Vulnerable Interpreters,7/22/2021,World,Foreign,News
1958,NA,7/22/2021,Briefing,NYTNow,briefing
1959,NA,7/22/2021,U.S.,Washington,News
1960,NA,7/22/2021,Briefing,NYTNow,briefing
1961,"For Jack Antonoff, Songs Can Be Magic. Silence, Too.",7/22/2021,Arts,Arts&Leisure,News
1962,"Alarmed by Taliban’s Surge, U.S. Launches 11th-Hour Airstrikes",7/23/2021,World,Foreign,News
1963,"Canada Opens to Vaccinated, But It’s a Trickle at the Border",7/23/2021,World,Foreign,News
1964,NA,7/23/2021,Briefing,NYTNow,briefing
1965,"Over the Noise, One Fact Rings True: Vaccine Mandates Have Saved Lives",7/23/2021,Briefing,NYTNow,briefing
1966,"U.S. Is Set to Announce Troop Drawdown From Iraq, at Least on Paper",7/24/2021,World,Foreign,News
1967,Top U.S. General Hints Airstrikes on Taliban May Continue Past an August Cutoff,7/25/2021,World,Foreign,News
1968,A Wealth of Opportunities in a Smaller Sport,7/25/2021,Sports,Foreign,News
1969,NA,7/25/2021,Briefing,NYTNow,briefing
1970,Official Fights To Vaccinate In Louisiana,7/25/2021,U.S.,Washington,News
1971,"Afghan Civilian Deaths Soar, Monitors Say",7/26/2021,World,Foreign,News
1972,"In Winding Down Wars, Biden Takes Two Paths for Iraq and Afghanistan",7/26/2021,U.S.,Washington,News
1973,NA,7/26/2021,Briefing,NYTNow,briefing
1974,NA,7/26/2021,Briefing,NYTNow,briefing
1975,The World Needs a Heavy Hitter on the Pandemic: George W. Bush,7/26/2021,Opinion,OpEd,Op-Ed
1976,NA,7/26/2021,Briefing,NYTNow,briefing
1977,Ex-Analyst Who Leaked Details on Drone Warfare Is Sentenced,7/27/2021,U.S.,Washington,News
1978,NA,7/27/2021,Briefing,NYTNow,briefing
1979,How a $110 Million Mansion in India Ended Up in a Diplomatic Dispute,7/27/2021,World,Foreign,News
1980,China Hails Role of Taliban in ‘Peaceful Reconciliation’ in Afghanistan,7/28/2021,World,Foreign,News
1981,NA,7/28/2021,World,,Video
1982,NA,7/28/2021,Briefing,NYTNow,briefing
1983, $2.1 Billion For Security And Afghans  Is Approved,7/29/2021,U.S.,Washington,News
1984,Flash Flood  Kills Scores  In Area Run  By Taliban,7/29/2021,World,Foreign,News
1985,Prospect of Taliban Advance Puts a Pastoral Corridor on Edge,7/29/2021,World,Foreign,News
1986,NA,7/29/2021,Briefing,NYTNow,briefing
1987,NA,7/29/2021,Briefing,NYTNow,briefing
1988,221 Afghans Arrive in U.S. As Visa Evacuations Begin,7/30/2021,U.S.,Washington,News
1989,NA,7/30/2021,World,,Video
1990,NA,7/30/2021,Briefing,NYTNow,briefing
1991,NA,7/30/2021,Briefing,NYTNow,briefing
1992,NA,7/30/2021,World,Foreign,News
1993,"Ruth Pearl, 85, Mother Of Murdered Journalist",7/30/2021,U.S.,Obits,Obituary (Obit)
1994,NA,7/30/2021,Briefing,NYTNow,briefing
1995,An Afghan Provincial Capital Is in Danger of Falling to the Taliban,7/31/2021,World,Foreign,News
1996,"As Taliban Stoke Fear, Multitudes Flee Afghanistan",7/31/2021,World,Foreign,News
1997,"Body of Reuters Photojournalist Was Mutilated in Taliban Custody, Officials Say",7/31/2021,World,Foreign,News
1998,Assessing Trump’s Grip on the G.O.P.,7/31/2021,Opinion,OpEd,Op-Ed
1999,NA,8/1/2021,Briefing,NYTNow,briefing
2000,NA,8/1/2021,Briefing,NYTNow,briefing
2001,We Cannot Stand By and Watch Afghanistan Collapse,8/2/2021,Opinion,OpEd,Op-Ed
2002,NA,8/2/2021,U.S.,,Video
2003,State Dept. Offers Refugee Status to Afghans Who Helped News Outlets,8/2/2021,U.S.,Washington,News
2004,NA,8/2/2021,Briefing,NYTNow,briefing
2005,NA,8/2/2021,Briefing,NYTNow,briefing
2006,NA,8/2/2021,Briefing,NYTNow,briefing
2007,‘This Is About Buying Time’: U.S. Launches Round of Afghan Airstrikes,8/3/2021,U.S.,Washington,News Analysis
2008,Biden Administration Is Open to Tightening Law Authorizing War on Terror,8/3/2021,U.S.,Washington,News
2009,The Terrorist Who Changed Everything,8/3/2021,Books,BookReview,Review
2010,NA,8/3/2021,Briefing,NYTNow,briefing
2011,NA,8/3/2021,Briefing,NYTNow,briefing
2012,‘A Poison in the System’,8/3/2021,Magazine,Magazine,News
2013,NA,8/4/2021,World,,Video
2014,Taliban Claim Responsibility For Attack In Kabul,8/4/2021,World,Foreign,News
2015,Push to Repeal Power for War Divides G.O.P.,8/4/2021,U.S.,Washington,News
2016,CNN Offered Leave to Cuomo to Advise the Governor,8/4/2021,Business Day,Business,News
2017,NA,8/4/2021,Briefing,NYTNow,briefing
2018,NA,8/5/2021,World,Foreign,News
2019,"As Taliban Advance, U.S. Clings to Hope for Peace",8/5/2021,U.S.,Washington,News
2020,Gold Star Families Accuse Major Banks of Helping Finance Terrorists,8/5/2021,Business Day,Business,News
2021,What We Left Unfinished,8/5/2021,Movies,Weekend,Review
2022,Rage at Those Who Could Infect Kids,8/5/2021,Opinion,Letters,Letter
2023,NA,8/5/2021,U.S.,Washington,News
2024,It’s Not Too Late for the Land of Mercenaries,8/5/2021,Opinion,OpEd,Op-Ed
2025,Taliban Secure A Regional Hub Without a Fight,8/6/2021,World,Foreign,News
2026,NA,8/6/2021,Briefing,NYTNow,briefing
2027,NA,8/6/2021,World,Foreign,News
2028,NA,8/6/2021,Briefing,Briefing,Interactive Feature
2029,NA,8/6/2021,The Learning Network,Learning,News
2030,NA,8/6/2021,Briefing,NYTNow,briefing
2031,‘Nothing Is Left’: Taliban Take Second Afghan City in 2 Days,8/7/2021,World,Foreign,News
2032,Losing Streak,8/7/2021,Books,BookReview,Review
2033,Haiti Assassination Spotlights Colombia’s Growing Mercenary Industry,8/7/2021,World,Foreign,News
2034,3 Afghan Cities  Fall to Taliban,8/8/2021,World,Foreign,News
2035,NA,8/8/2021,World,,Video
2036,NA,8/8/2021,World,Foreign,News
2037,"As the Taliban Seize More Cities, the Propaganda War Grows in Importance",8/8/2021,World,Foreign,News
2038,Signal as U.S. Mission Ends: You’re on Your Own,8/8/2021,U.S.,Washington,News
2039,NA,8/8/2021,Briefing,NYTNow,briefing
2040,NA,8/8/2021,World,Foreign,News
2041,NA,8/8/2021,World,Foreign,News
2042,NA,8/8/2021,Briefing,NYTNow,briefing
2043,Left Stranded and Scared in Fight for Kandahar,8/9/2021,World,Foreign,News
2044,"Refugees Flock to Afghan Capital, Seeking Reprieve From Taliban Assault",8/9/2021,World,Foreign,News
2045,NA,8/9/2021,World,,Video
2046,NA,8/9/2021,World,Foreign,News
2047,NA,8/9/2021,Opinion,Letters,Letter
2048,NA,8/9/2021,World,Foreign,News
2049,NA,8/9/2021,Briefing,NYTNow,briefing
2050,NA,8/9/2021,Briefing,NYTNow,briefing
2051,NA,8/9/2021,Briefing,NYTNow,briefing
2052,"One Year After He Crushed Protests, Belarus Leader Lashes Out at West",8/9/2021,World,Foreign,News
2053,NA,8/9/2021,Briefing,NYTNow,briefing
2054,NA,8/10/2021,World,,Video
2055,"As U.S. Exits Afghanistan, History Implies It May Have to Return",8/10/2021,World,Foreign,News Analysis
2056,NA,8/10/2021,World,Video,News
2057,"Taking Hold  In Provinces, Taliban Rout 3 More Cities",8/10/2021,World,Foreign,News
2058,NA,8/10/2021,Podcasts,Podcasts,News
2059,NA,8/10/2021,Briefing,Foreign,briefing
2060,What Arose From the Ruins of 9/11,8/10/2021,Books,Culture,Review
2061,In-Person New York Film Festival Unveils Its Lineup,8/10/2021,Movies,Culture,News
2062,NA,8/10/2021,Briefing,NYTNow,briefing
2063,NA,8/10/2021,Briefing,NYTNow,briefing
2064,NA,8/10/2021,Briefing,NYTNow,briefing
2065,NA,8/10/2021,Podcasts,OpEd,Op-Ed
2066,Could the Taliban Take Control of Afghanistan?,8/11/2021,World,Foreign,News
2067,Our Best Allies Are  In Danger,8/11/2021,Opinion,OpEd,Op-Ed
2068,Quote of the Day,8/11/2021,Today’s Paper,Summary,Quote
2069,Leaving a ‘Forever War’  Could Backfire on Biden,8/11/2021,U.S.,Washington,News
2070,NA,8/11/2021,Briefing,NYTNow,briefing
2071,NA,8/11/2021,Briefing,NYTNow,briefing
2072,Indonesian Army to End So-Called Virginity Tests,8/11/2021,World,Express,News
2073,NA,8/11/2021,Briefing,NYTNow,briefing
2074,Two Major Cities on Brink of Takeover,8/12/2021,World,Foreign,News
2075,U.S. Sends Troops to Aid Evacuation as Taliban Surge,8/12/2021,U.S.,Washington,News
2076,Biden Could Have Stopped the Taliban,8/12/2021,Opinion,OpEd,Op-Ed
2077,NA,8/12/2021,U.S.,,Video
2078,NA,8/12/2021,U.S.,Washington,News
2079,NA,8/12/2021,Briefing,NYTNow,briefing
2080,NA,8/12/2021,Briefing,NYTNow,briefing
2081,NA,8/12/2021,Briefing,NYTNow,briefing
2082,NA,8/13/2021,World,,Video
2083,U.S. Afghan Departure Strikes Another Blow To American Credibility,8/13/2021,World,Foreign,News
2084,"Fearing Fall of Kabul, U.S. Officials Implore  Afghans to Fight Back",8/13/2021,U.S.,Washington,News
2085,NA,8/13/2021,World,,Video
2086,Over 15 Cities Slip Out of the Grasp of Afghan Forces,8/13/2021,World,Foreign,News
2087,NA,8/13/2021,World,Foreign,News
2088,Pressure on Pakistan as Taliban Advance,8/13/2021,World,Foreign,News
2089,NA,8/13/2021,World,Foreign,News
2090,NA,8/13/2021,World,Foreign,News
2091,NA,8/13/2021,World,Foreign,News
2092,NA,8/13/2021,Briefing,NYTNow,briefing
2093,NA,8/13/2021,The Learning Network,Learning,News
2094,NA,8/13/2021,Briefing,Briefing,Interactive Feature
2095,NA,8/13/2021,Briefing,NYTNow,briefing
2096,NA,8/13/2021,Podcasts,Podcasts,News
2097,NA,8/13/2021,Briefing,NYTNow,briefing
2098,"Free Fall in Afghanistan Prompts U.S. to Deploy Another 1,000 Soldiers",8/14/2021,U.S.,Washington,News
2099,NA,8/14/2021,World,Foreign,News
2100,NA,8/14/2021,World,Foreign,News
2101,Misjudging the Pace of Taliban Sweep,8/14/2021,U.S.,Washington,News Analysis
2102,NA,8/14/2021,World,World,Interactive Feature
2103,Early Adversity Drives Graham Toward Power,8/14/2021,U.S.,Investigative,News
2104,Afghan Collapse Blows Back on Biden,8/15/2021,U.S.,Washington,News
2105,NA,8/15/2021,World,,Video
2106,It Didn’t Have to End This Way,8/15/2021,Opinion,Editorial,Editorial
2107,NA,8/15/2021,World,Business,News
2108,NA,8/15/2021,World,Foreign,News
2109,NA,8/15/2021,World,Foreign,News
2110,"In Single Day, Taliban Push Transforms  Life in Kabul",8/15/2021,World,Foreign,News
2111,"For Biden, Images He Wanted to Avoid",8/15/2021,U.S.,Washington,News Analysis
2112,Diplomats’ Rosy Hopes Vanish in Grim Reality Of a Dash for the Exit,8/15/2021,U.S.,Washington,News
2113,Taliban Takeover Could Halt U.S. Influence in Kabul After 20 Years of Diplomacy,8/15/2021,U.S.,Washington,News
2114,NA,8/15/2021,Briefing,NYTNow,briefing
2115,NA,8/15/2021,World,Foreign,News
2116,NA,8/15/2021,World,Foreign,News
2117,"After Week Under New Rulers,  Kunduz May Be Hint of Future",8/15/2021,World,Foreign,News
2118,A Sudden Downfall in Afghanistan,8/15/2021,Opinion,Letters,Letter
2119,NA,8/15/2021,Briefing,NYTNow,briefing
2120,NA,8/15/2021,World,Foreign,News
2121,NA,8/15/2021,World,Foreign,News
2122,NA,8/15/2021,World,Foreign,News
2123,Quote of the Day,8/15/2021,Today’s Paper,Summary,Quote
2124,NA,8/16/2021,Podcasts,Podcasts,News
2125,NA,8/16/2021,Business Day,Business,News
2126,Full Transcript of Biden’s Speech on Afghanistan,8/16/2021,U.S.,Washington,News
2127,I Served in Afghanistan. We Sacrificed for a Lie. ,8/16/2021,Opinion,OpEd,Op-Ed
2128,NA,8/16/2021,U.S.,,Video
2129,"Facing Afghan Chaos, Biden Defends Exit",8/16/2021,U.S.,Washington,News
2130,NA,8/16/2021,World,,Video
2131,NA,8/16/2021,World,Video,News
2132,NA,8/16/2021,World,,Video
2133,The Longest War,8/16/2021,Books,BookReview,Review
2134,NA,8/16/2021,U.S.,,Video
